N;time;Waveform;scale;;Total period;;1;;Calculated;
1133;1,106445313;-0,057130664;1930;;;;;;;
1134;1,107421875;-0,065043248;1914;;;;;;;
1135;1,108398438;-0,072752597;1899;;;;;;;
1136;1,109375;-0,080256419;1883;;;;;;;
1137;1,110351563;-0,087552564;1868;;;;;;;
1138;1,111328125;-0,094639028;1854;;;;;;;
1139;1,112304688;-0,101513952;1840;;;;;;;
1140;1,11328125;-0,108175625;1826;;;;;;;
1141;1,114257813;-0,114622483;1813;;;;;;;
1142;1,115234375;-0,120853108;1800;;;;;;;
1143;1,116210938;-0,126866229;1788;;;;;;;
1144;1,1171875;-0,132660725;1776;;;;;;;
1145;1,118164063;-0,13823562;1764;;;;;;;
1146;1,119140625;-0,143590087;1753;;;;;;;
1147;1,120117188;-0,148723446;1743;;;;;;;
1148;1,12109375;-0,153635165;1733;;;;;;;
1149;1,122070313;-0,158324857;1723;;;;;;;
1150;1,123046875;-0,162792282;1714;;;;;;;
1151;1,124023438;-0,167037347;1705;;;;;;;
1152;1,125;-0,1710601;1697;;;;;;;
1153;1,125976563;-0,174860738;1689;;;;;;;
1154;1,126953125;-0,178439597;1682;;;;;;;
1155;1,127929688;-0,181797158;1675;;;;;;;
1156;1,12890625;-0,184934042;1669;;;;;;;
1157;1,129882813;-0,18785101;1663;;;;;;;
1158;1,130859375;-0,190548962;1657;;;;;;;
1159;1,131835938;-0,193028935;1652;;;;;;;
1160;1,1328125;-0,195292101;1648;;;;;;;
1161;1,133789063;-0,197339768;1643;;;;;;;
1162;1,134765625;-0,199173375;1640;;;;;;;
1163;1,135742188;-0,200794492;1636;;;;;;;
1164;1,13671875;-0,202204821;1633;;;;;;;
1165;1,137695313;-0,203406186;1631;;;;;;;
1166;1,138671875;-0,204400539;1629;;;;;;;
1167;1,139648438;-0,205189957;1627;;;;;;;
1168;1,140625;-0,205776634;1626;;;;;;;
1169;1,141601563;-0,206162884;1625;;;;;;;
1170;1,142578125;-0,206351139;1625;;;;;;;
1171;1,143554688;-0,206343944;1625;;;;;;;
1172;1,14453125;-0,206143954;1625;;;;;;;
1173;1,145507813;-0,205753935;1626;;;;;;;
1174;1,146484375;-0,205176759;1627;;;;;;;
1175;1,147460938;-0,204415402;1629;;;;;;;
1176;1,1484375;-0,20347294;1631;;;;;;;
1177;1,149414063;-0,202352547;1633;;;;;;;
1178;1,150390625;-0,201057494;1636;;;;;;;
1179;1,151367188;-0,199591144;1639;;;;;;;
1180;1,15234375;-0,19795695;1642;;;;;;;
1181;1,153320313;-0,19615845;1646;;;;;;;
1182;1,154296875;-0,194199267;1650;;;;;;;
1183;1,155273438;-0,192083103;1654;;;;;;;
1184;1,15625;-0,18981374;1659;;;;;;;
1185;1,157226563;-0,187395031;1664;;;;;;;
1186;1,158203125;-0,184830901;1669;;;;;;;
1187;1,159179688;-0,182125345;1675;;;;;;;
1188;1,16015625;-0,179282417;1680;;;;;;;
1189;1,161132813;-0,176306238;1686;;;;;;;
1190;1,162109375;-0,173200983;1693;;;;;;;
1191;1,163085938;-0,169970882;1699;;;;;;;
1192;1,1640625;-0,166620216;1706;;;;;;;
1193;1,165039063;-0,163153314;1713;;;;;;;
1194;1,166015625;-0,159574548;1721;;;;;;;
1195;1,166992188;-0,155888331;1728;;;;;;;
1196;1,16796875;-0,152099114;1736;;;;;;;
1197;1,168945313;-0,148211379;1744;;;;;;;
1198;1,169921875;-0,144229642;1752;;;;;;;
1199;1,170898438;-0,140158442;1760;;;;;;;
1200;1,171875;-0,136002342;1769;;;;;;;
1201;1,172851563;-0,131765927;1778;;;;;;;
1202;1,173828125;-0,127453795;1786;;;;;;;
1203;1,174804688;-0,123070559;1795;;;;;;;
1204;1,17578125;-0,118620839;1805;;;;;;;
1205;1,176757813;-0,114109262;1814;;;;;;;
1206;1,177734375;-0,109540458;1823;;;;;;;
1207;1,178710938;-0,104919053;1833;;;;;;;
1208;1,1796875;-0,100249672;1842;;;;;;;
1209;1,180664063;-0,095536929;1852;;;;;;;
1210;1,181640625;-0,090785428;1862;;;;;;;
1211;1,182617188;-0,085999758;1871;;;;;;;
1212;1,18359375;-0,08118449;1881;;;;;;;
1213;1,184570313;-0,076344173;1891;;;;;;;
1214;1,185546875;-0,071483333;1901;;;;;;;
1215;1,186523438;-0,066606466;1911;;;;;;;
1216;1,1875;-0,061718039;1921;;;;;;;
1217;1,188476563;-0,056822484;1931;;;;;;;
1218;1,189453125;-0,051924194;1941;;;;;;;
1219;1,190429688;-0,047027524;1951;;;;;;;
1220;1,19140625;-0,042136786;1961;;;;;;;
1221;1,192382813;-0,037256244;1971;;;;;;;
1222;1,193359375;-0,032390112;1981;;;;;;;
1223;1,194335938;-0,027542556;1991;;;;;;;
1224;1,1953125;-0,022717682;2001;;;;;;;
1225;1,196289063;-0,017919542;2011;;;;;;;
1226;1,197265625;-0,013152127;2021;;;;;;;
1227;1,198242188;-0,008419364;2030;;;;;;;
1228;1,19921875;-0,003725116;2040;;;;;;;
1229;1,200195313;0,000926823;2049;;;;;;;
1230;1,201171875;0,005532731;2059;;;;;;;
1231;1,202148438;0,010088954;2068;;;;;;;
1232;1,203125;0,014591918;2077;;;;;;;
1233;1,204101563;0,019038124;2086;;;;;;;
1234;1,205078125;0,023424152;2095;;;;;;;
1235;1,206054688;0,027746665;2104;;;;;;;
1236;1,20703125;0,032002408;2113;;;;;;;
1237;1,208007813;0,036188214;2122;;;;;;;
1238;1,208984375;0,040301;2130;;;;;;;
1239;1,209960938;0,044337773;2138;;;;;;;
1240;1,2109375;0,048295634;2146;;;;;;;
1241;1,211914063;0,052171771;2154;;;;;;;
1242;1,212890625;0,055963471;2162;;;;;;;
1243;1,213867188;0,059668113;2170;;;;;;;
1244;1,21484375;0,063283174;2177;;;;;;;
1245;1,215820313;0,066806229;2184;;;;;;;
1246;1,216796875;0,070234953;2191;;;;;;;
1247;1,217773438;0,073567119;2198;;;;;;;
1248;1,21875;0,076800605;2205;;;;;;;
1249;1,219726563;0,079933387;2211;;;;;;;
1250;1,220703125;0,082963548;2217;;;;;;;
1251;1,221679688;0,085889273;2223;;;;;;;
1252;1,22265625;0,088708853;2229;;;;;;;
1253;1,223632813;0,091420682;2235;;;;;;;
1254;1,224609375;0,094023262;2240;;;;;;;
1255;1,225585938;0,096515201;2245;;;;;;;
1256;1,2265625;0,098895212;2250;;;;;;;
1257;1,227539063;0,101162117;2255;;;;;;;
1258;1,228515625;0,103314843;2259;;;;;;;
1259;1,229492188;0,105352426;2263;;;;;;;
1260;1,23046875;0,107274007;2267;;;;;;;
1261;1,231445313;0,109078835;2271;;;;;;;
1262;1,232421875;0,110766268;2274;;;;;;;
1263;1,233398438;0,112335766;2278;;;;;;;
1264;1,234375;0,113786899;2281;;;;;;;
1265;1,235351563;0,115119342;2283;;;;;;;
1266;1,236328125;0,116332874;2286;;;;;;;
1267;1,237304688;0,11742738;2288;;;;;;;
1268;1,23828125;0,11840285;2290;;;;;;;
1269;1,239257813;0,119259374;2292;;;;;;;
1270;1,240234375;0,119997149;2293;;;;;;;
1271;1,241210938;0,12061647;2295;;;;;;;
1272;1,2421875;0,121117734;2296;;;;;;;
1273;1,243164063;0,121501437;2296;;;;;;;
1274;1,244140625;0,121768176;2297;;;;;;;
1275;1,245117188;0,121918642;2297;;;;;;;
1276;1,24609375;0,121953623;2297;;;;;;;
1277;1,247070313;0,121874004;2297;;;;;;;
1278;1,248046875;0,121680759;2297;;;;;;;
1279;1,249023438;0,121374957;2296;;;;;;;
1280;1,25;0,120957757;2295;;;;;;;
1281;1,250976563;0,120430405;2294;;;;;;;
1282;1,251953125;0,119794235;2293;;;;;;;
1283;1,252929688;0,119050668;2291;;;;;;;
1284;1,25390625;0,118201204;2290;;;;;;;
1285;1,254882813;0,11724743;2288;;;;;;;
1286;1,255859375;0,116191008;2285;;;;;;;
1287;1,256835938;0,11503368;2283;;;;;;;
1288;1,2578125;0,113777265;2281;;;;;;;
1289;1,258789063;0,112423653;2278;;;;;;;
1290;1,259765625;0,110974807;2275;;;;;;;
1291;1,260742188;0,109432759;2272;;;;;;;
1292;1,26171875;0,107799609;2268;;;;;;;
1293;1,262695313;0,106077522;2265;;;;;;;
1294;1,263671875;0,104268724;2261;;;;;;;
1295;1,264648438;0,102375503;2257;;;;;;;
1296;1,265625;0,100400205;2253;;;;;;;
1297;1,266601563;0,098345231;2249;;;;;;;
1298;1,267578125;0,096213035;2245;;;;;;;
1299;1,268554688;0,094006124;2240;;;;;;;
1300;1,26953125;0,091727049;2235;;;;;;;
1301;1,270507813;0,089378412;2231;;;;;;;
1302;1,271484375;0,086962854;2226;;;;;;;
1303;1,272460938;0,084483058;2221;;;;;;;
1304;1,2734375;0,081941747;2215;;;;;;;
1305;1,274414063;0,079341678;2210;;;;;;;
1306;1,275390625;0,076685639;2205;;;;;;;
1307;1,276367188;0,073976453;2199;;;;;;;
1308;1,27734375;0,071216966;2193;;;;;;;
1309;1,278320313;0,068410053;2188;;;;;;;
1310;1,279296875;0,065558608;2182;;;;;;;
1311;1,280273438;0,062665547;2176;;;;;;;
1312;1,28125;0,059733804;2170;;;;;;;
1313;1,282226563;0,056766324;2164;;;;;;;
1314;1,283203125;0,053766067;2158;;;;;;;
1315;1,284179688;0,050736002;2151;;;;;;;
1316;1,28515625;0,047679104;2145;;;;;;;
1317;1,286132813;0,044598351;2139;;;;;;;
1318;1,287109375;0,041496723;2132;;;;;;;
1319;1,288085938;0,038377201;2126;;;;;;;
1320;1,2890625;0,03524276;2120;;;;;;;
1321;1,290039063;0,032096368;2113;;;;;;;
1322;1,291015625;0,028940986;2107;;;;;;;
1323;1,291992188;0,025779564;2100;;;;;;;
1324;1,29296875;0,022615035;2094;;;;;;;
1325;1,293945313;0,01945032;2087;;;;;;;
1326;1,294921875;0,016288318;2081;;;;;;;
1327;1,295898438;0,013131907;2074;;;;;;;
1328;1,296875;0,009983944;2068;;;;;;;
1329;1,297851563;0,006847257;2062;;;;;;;
1330;1,298828125;0,003724649;2055;;;;;;;
1331;1,299804688;0,000618889;2049;;;;;;;
1332;1,30078125;-0,002467285;2042;;;;;;;
1333;1,301757813;-0,005531168;2036;;;;;;;
1334;1,302734375;-0,008570096;2030;;;;;;;
1335;1,303710938;-0,011581441;2024;;;;;;;
1336;1,3046875;-0,014562617;2018;;;;;;;
1337;1,305664063;-0,017511082;2012;;;;;;;
1338;1,306640625;-0,020424338;2006;;;;;;;
1339;1,307617188;-0,023299936;2000;;;;;;;
1340;1,30859375;-0,026135475;1994;;;;;;;
1341;1,309570313;-0,028928603;1988;;;;;;;
1342;1,310546875;-0,031677024;1983;;;;;;;
1343;1,311523438;-0,034378493;1977;;;;;;;
1344;1,3125;-0,037030824;1972;;;;;;;
1345;1,313476563;-0,039631885;1966;;;;;;;
1346;1,314453125;-0,042179606;1961;;;;;;;
1347;1,315429688;-0,044671978;1956;;;;;;;
1348;1,31640625;-0,04710705;1951;;;;;;;
1349;1,317382813;-0,049482938;1946;;;;;;;
1350;1,318359375;-0,051797821;1941;;;;;;;
1351;1,319335938;-0,054049944;1937;;;;;;;
1352;1,3203125;-0,056237621;1932;;;;;;;
1353;1,321289063;-0,05835923;1928;;;;;;;
1354;1,322265625;-0,060413222;1924;;;;;;;
1355;1,323242188;-0,062398116;1920;;;;;;;
1356;1,32421875;-0,064312503;1916;;;;;;;
1357;1,325195313;-0,066155045;1912;;;;;;;
1358;1,326171875;-0,067924478;1908;;;;;;;
1359;1,327148438;-0,069619609;1905;;;;;;;
1360;1,328125;-0,071239322;1902;;;;;;;
1361;1,329101563;-0,072782574;1898;;;;;;;
1362;1,330078125;-0,074248395;1895;;;;;;;
1363;1,331054688;-0,075635896;1893;;;;;;;
1364;1,33203125;-0,076944258;1890;;;;;;;
1365;1,333007813;-0,078172741;1887;;;;;;;
1366;1,333984375;-0,079320682;1885;;;;;;;
1367;1,334960938;-0,080387493;1883;;;;;;;
1368;1,3359375;-0,081372664;1881;;;;;;;
1369;1,336914063;-0,08227576;1879;;;;;;;
1370;1,337890625;-0,083096426;1877;;;;;;;
1371;1,338867188;-0,083834379;1876;;;;;;;
1372;1,33984375;-0,084489415;1874;;;;;;;
1373;1,340820313;-0,085061407;1873;;;;;;;
1374;1,341796875;-0,085550303;1872;;;;;;;
1375;1,342773438;-0,085956125;1871;;;;;;;
1376;1,34375;-0,086278973;1871;;;;;;;
1377;1,344726563;-0,086519018;1870;;;;;;;
1378;1,345703125;-0,086676509;1870;;;;;;;
1379;1,346679688;-0,086751765;1870;;;;;;;
1380;1,34765625;-0,08674518;1870;;;;;;;
1381;1,348632813;-0,08665722;1870;;;;;;;
1382;1,349609375;-0,086488419;1870;;;;;;;
1383;1,350585938;-0,086239386;1871;;;;;;;
1384;1,3515625;-0,085910797;1872;;;;;;;
1385;1,352539063;-0,085503395;1872;;;;;;;
1386;1,353515625;-0,085017994;1873;;;;;;;
1387;1,354492188;-0,084455472;1875;;;;;;;
1388;1,35546875;-0,083816773;1876;;;;;;;
1389;1,356445313;-0,083102903;1877;;;;;;;
1390;1,357421875;-0,082314935;1879;;;;;;;
1391;1,358398438;-0,081454001;1881;;;;;;;
1392;1,359375;-0,080521291;1883;;;;;;;
1393;1,360351563;-0,079518059;1885;;;;;;;
1394;1,361328125;-0,078445612;1887;;;;;;;
1395;1,362304688;-0,077305316;1889;;;;;;;
1396;1,36328125;-0,076098588;1892;;;;;;;
1397;1,364257813;-0,074826902;1894;;;;;;;
1398;1,365234375;-0,07349178;1897;;;;;;;
1399;1,366210938;-0,072094795;1900;;;;;;;
1400;1,3671875;-0,070637568;1903;;;;;;;
1401;1,368164063;-0,069121767;1906;;;;;;;
1402;1,369140625;-0,067549103;1909;;;;;;;
1403;1,370117188;-0,065921331;1912;;;;;;;
1404;1,37109375;-0,064240246;1916;;;;;;;
1405;1,372070313;-0,062507684;1919;;;;;;;
1406;1,373046875;-0,060725517;1923;;;;;;;
1407;1,374023438;-0,058895653;1927;;;;;;;
1408;1,375;-0,057020033;1931;;;;;;;
1409;1,375976563;-0,055100631;1935;;;;;;;
1410;1,376953125;-0,05313945;1939;;;;;;;
1411;1,377929688;-0,05113852;1943;;;;;;;
1412;1,37890625;-0,049099898;1947;;;;;;;
1413;1,379882813;-0,047025666;1951;;;;;;;
1414;1,380859375;-0,044917925;1956;;;;;;;
1415;1,381835938;-0,042778798;1960;;;;;;;
1416;1,3828125;-0,040610426;1964;;;;;;;
1417;1,383789063;-0,038414965;1969;;;;;;;
1418;1,384765625;-0,036194586;1973;;;;;;;
1419;1,385742188;-0,03395147;1978;;;;;;;
1420;1,38671875;-0,031687809;1983;;;;;;;
1421;1,387695313;-0,029405805;1987;;;;;;;
1422;1,388671875;-0,027107661;1992;;;;;;;
1423;1,389648438;-0,024795588;1997;;;;;;;
1424;1,390625;-0,022471797;2001;;;;;;;
1425;1,391601563;-0,020138499;2006;;;;;;;
1426;1,392578125;-0,017797904;2011;;;;;;;
1427;1,393554688;-0,015452214;2016;;;;;;;
1428;1,39453125;-0,01310363;2021;;;;;;;
1429;1,395507813;-0,010754342;2025;;;;;;;
1430;1,396484375;-0,00840653;2030;;;;;;;
1431;1,397460938;-0,006062362;2035;;;;;;;
1432;1,3984375;-0,003723994;2040;;;;;;;
1433;1,399414063;-0,001393564;2045;;;;;;;
1434;1,400390625;0,000926806;2049;;;;;;;
1435;1,401367188;0,003235015;2054;;;;;;;
1436;1,40234375;0,005528981;2059;;;;;;;
1437;1,403320313;0,007806648;2063;;;;;;;
1438;1,404296875;0,010065982;2068;;;;;;;
1439;1,405273438;0,012304977;2073;;;;;;;
1440;1,40625;0,014521654;2077;;;;;;;
1441;1,407226563;0,016714065;2082;;;;;;;
1442;1,408203125;0,018880293;2086;;;;;;;
1443;1,409179688;0,021018454;2091;;;;;;;
1444;1,41015625;0,023126698;2095;;;;;;;
1445;1,411132813;0,025203213;2099;;;;;;;
1446;1,412109375;0,027246222;2103;;;;;;;
1447;1,413085938;0,02925399;2107;;;;;;;
1448;1,4140625;0,031224818;2111;;;;;;;
1449;1,415039063;0,033157054;2115;;;;;;;
1450;1,416015625;0,035049085;2119;;;;;;;
1451;1,416992188;0,036899344;2123;;;;;;;
1452;1,41796875;0,03870631;2127;;;;;;;
1453;1,418945313;0,040468508;2130;;;;;;;
1454;1,419921875;0,04218451;2134;;;;;;;
1455;1,420898438;0,04385294;2137;;;;;;;
1456;1,421875;0,045472467;2141;;;;;;;
1457;1,422851563;0,047041816;2144;;;;;;;
1458;1,423828125;0,048559761;2147;;;;;;;
1459;1,424804688;0,050025129;2150;;;;;;;
1460;1,42578125;0,051436801;2153;;;;;;;
1461;1,426757813;0,052793713;2156;;;;;;;
1462;1,427734375;0,054094855;2158;;;;;;;
1463;1,428710938;0,055339273;2161;;;;;;;
1464;1,4296875;0,056526069;2163;;;;;;;
1465;1,430664063;0,057654403;2166;;;;;;;
1466;1,431640625;0,058723493;2168;;;;;;;
1467;1,432617188;0,059732611;2170;;;;;;;
1468;1,43359375;0,060681093;2172;;;;;;;
1469;1,434570313;0,061568329;2174;;;;;;;
1470;1,435546875;0,062393771;2175;;;;;;;
1471;1,436523438;0,063156928;2177;;;;;;;
1472;1,4375;0,063857369;2178;;;;;;;
1473;1,438476563;0,064494724;2180;;;;;;;
1474;1,439453125;0,065068681;2181;;;;;;;
1475;1,440429688;0,065578988;2182;;;;;;;
1476;1,44140625;0,066025453;2183;;;;;;;
1477;1,442382813;0,066407944;2184;;;;;;;
1478;1,443359375;0,066726386;2184;;;;;;;
1479;1,444335938;0,066980766;2185;;;;;;;
1480;1,4453125;0,067171128;2185;;;;;;;
1481;1,446289063;0,067297577;2185;;;;;;;
1482;1,447265625;0,067360273;2185;;;;;;;
1483;1,448242188;0,067359437;2185;;;;;;;
1484;1,44921875;0,067295347;2185;;;;;;;
1485;1,450195313;0,067168336;2185;;;;;;;
1486;1,451171875;0,066978795;2185;;;;;;;
1487;1,452148438;0,066727171;2184;;;;;;;
1488;1,453125;0,066413965;2184;;;;;;;
1489;1,454101563;0,066039735;2183;;;;;;;
1490;1,455078125;0,06560509;2182;;;;;;;
1491;1,456054688;0,065110693;2181;;;;;;;
1492;1,45703125;0,06455726;2180;;;;;;;
1493;1,458007813;0,063945558;2178;;;;;;;
1494;1,458984375;0,063276403;2177;;;;;;;
1495;1,459960938;0,062550663;2176;;;;;;;
1496;1,4609375;0,061769252;2174;;;;;;;
1497;1,461914063;0,060933133;2172;;;;;;;
1498;1,462890625;0,060043315;2170;;;;;;;
1499;1,463867188;0,059100851;2169;;;;;;;
1500;1,46484375;0,058106841;2167;;;;;;;
1501;1,465820313;0,057062425;2164;;;;;;;
1502;1,466796875;0,055968787;2162;;;;;;;
1503;1,467773438;0,054827148;2160;;;;;;;
1504;1,46875;0,053638773;2157;;;;;;;
1505;1,469726563;0,052404961;2155;;;;;;;
1506;1,470703125;0,051127049;2152;;;;;;;
1507;1,471679688;0,049806409;2150;;;;;;;
1508;1,47265625;0,048444447;2147;;;;;;;
1509;1,473632813;0,047042602;2144;;;;;;;
1510;1,474609375;0,045602341;2141;;;;;;;
1511;1,475585938;0,044125165;2138;;;;;;;
1512;1,4765625;0,042612598;2135;;;;;;;
1513;1,477539063;0,041066194;2132;;;;;;;
1514;1,478515625;0,039487531;2128;;;;;;;
1515;1,479492188;0,037878209;2125;;;;;;;
1516;1,48046875;0,036239853;2122;;;;;;;
1517;1,481445313;0,034574104;2118;;;;;;;
1518;1,482421875;0,032882625;2115;;;;;;;
1519;1,483398438;0,031167095;2111;;;;;;;
1520;1,484375;0,029429209;2108;;;;;;;
1521;1,485351563;0,027670673;2104;;;;;;;
1522;1,486328125;0,02589321;2101;;;;;;;
1523;1,487304688;0,02409855;2097;;;;;;;
1524;1,48828125;0,022288433;2093;;;;;;;
1525;1,489257813;0,020464607;2089;;;;;;;
1526;1,490234375;0,018628825;2086;;;;;;;
1527;1,491210938;0,016782845;2082;;;;;;;
1528;1,4921875;0,014928425;2078;;;;;;;
1529;1,493164063;0,013067328;2074;;;;;;;
1530;1,494140625;0,011201313;2070;;;;;;;
1531;1,495117188;0,009332137;2067;;;;;;;
1532;1,49609375;0,007461554;2063;;;;;;;
1533;1,497070313;0,005591312;2059;;;;;;;
1534;1,498046875;0,003723153;2055;;;;;;;
1535;1,499023438;0,001858808;2051;;;;;;;
1536;1,5;3,26008E-16;2048;;;;;;;
1537;1,500976563;-0,001851561;2044;;;;;;;
1538;1,501953125;-0,003694179;2040;;;;;;;
1539;1,502929688;-0,005526171;2036;;;;;;;
1540;1,50390625;-0,007345871;2032;;;;;;;
1541;1,504882813;-0,009151631;2029;;;;;;;
1542;1,505859375;-0,010941823;2025;;;;;;;
1543;1,506835938;-0,012714837;2021;;;;;;;
1544;1,5078125;-0,014469089;2018;;;;;;;
1545;1,508789063;-0,016203015;2014;;;;;;;
1546;1,509765625;-0,017915077;2011;;;;;;;
1547;1,510742188;-0,019603763;2007;;;;;;;
1548;1,51171875;-0,021267589;2004;;;;;;;
1549;1,512695313;-0,022905098;2001;;;;;;;
1550;1,513671875;-0,024514864;1997;;;;;;;
1551;1,514648438;-0,026095493;1994;;;;;;;
1552;1,515625;-0,02764562;1991;;;;;;;
1553;1,516601563;-0,029163917;1988;;;;;;;
1554;1,517578125;-0,030649089;1985;;;;;;;
1555;1,518554688;-0,032099875;1982;;;;;;;
1556;1,51953125;-0,033515052;1979;;;;;;;
1557;1,520507813;-0,034893435;1976;;;;;;;
1558;1,521484375;-0,036233877;1973;;;;;;;
1559;1,522460938;-0,037535269;1971;;;;;;;
1560;1,5234375;-0,038796544;1968;;;;;;;
1561;1,524414063;-0,040016676;1966;;;;;;;
1562;1,525390625;-0,04119468;1963;;;;;;;
1563;1,526367188;-0,042329614;1961;;;;;;;
1564;1,52734375;-0,043420579;1959;;;;;;;
1565;1,528320313;-0,04446672;1956;;;;;;;
1566;1,529296875;-0,045467228;1954;;;;;;;
1567;1,530273438;-0,046421337;1952;;;;;;;
1568;1,53125;-0,047328329;1951;;;;;;;
1569;1,532226563;-0,04818753;1949;;;;;;;
1570;1,533203125;-0,048998315;1947;;;;;;;
1571;1,534179688;-0,049760104;1946;;;;;;;
1572;1,53515625;-0,050472366;1944;;;;;;;
1573;1,536132813;-0,051134616;1943;;;;;;;
1574;1,537109375;-0,05174642;1942;;;;;;;
1575;1,538085938;-0,05230739;1940;;;;;;;
1576;1,5390625;-0,052817186;1939;;;;;;;
1577;1,540039063;-0,053275519;1938;;;;;;;
1578;1,541015625;-0,053682147;1938;;;;;;;
1579;1,541992188;-0,054036877;1937;;;;;;;
1580;1,54296875;-0,054339564;1936;;;;;;;
1581;1,543945313;-0,054590114;1936;;;;;;;
1582;1,544921875;-0,05478848;1935;;;;;;;
1583;1,545898438;-0,054934663;1935;;;;;;;
1584;1,546875;-0,055028714;1935;;;;;;;
1585;1,547851563;-0,055070731;1935;;;;;;;
1586;1,548828125;-0,05506086;1935;;;;;;;
1587;1,549804688;-0,054999295;1935;;;;;;;
1588;1,55078125;-0,054886276;1935;;;;;;;
1589;1,551757813;-0,054722092;1935;;;;;;;
1590;1,552734375;-0,054507076;1936;;;;;;;
1591;1,553710938;-0,054241609;1936;;;;;;;
1592;1,5546875;-0,053926117;1937;;;;;;;
1593;1,555664063;-0,053561069;1938;;;;;;;
1594;1,556640625;-0,053146981;1939;;;;;;;
1595;1,557617188;-0,052684411;1940;;;;;;;
1596;1,55859375;-0,05217396;1941;;;;;;;
1597;1,559570313;-0,051616272;1942;;;;;;;
1598;1,560546875;-0,051012032;1943;;;;;;;
1599;1,561523438;-0,050361967;1944;;;;;;;
1600;1,5625;-0,049666843;1946;;;;;;;
1601;1,563476563;-0,048927464;1947;;;;;;;
1602;1,564453125;-0,048144674;1949;;;;;;;
1603;1,565429688;-0,047319355;1951;;;;;;;
1604;1,56640625;-0,046452423;1952;;;;;;;
1605;1,567382813;-0,045544831;1954;;;;;;;
1606;1,568359375;-0,044597566;1956;;;;;;;
1607;1,569335938;-0,04361165;1958;;;;;;;
1608;1,5703125;-0,042588134;1960;;;;;;;
1609;1,571289063;-0,041528104;1962;;;;;;;
1610;1,572265625;-0,040432673;1965;;;;;;;
1611;1,573242188;-0,039302986;1967;;;;;;;
1612;1,57421875;-0,038140213;1969;;;;;;;
1613;1,575195313;-0,036945554;1972;;;;;;;
1614;1,576171875;-0,035720231;1974;;;;;;;
1615;1,577148438;-0,034465493;1977;;;;;;;
1616;1,578125;-0,033182611;1980;;;;;;;
1617;1,579101563;-0,031872879;1982;;;;;;;
1618;1,580078125;-0,030537609;1985;;;;;;;
1619;1,581054688;-0,029178134;1988;;;;;;;
1620;1,58203125;-0,027795806;1991;;;;;;;
1621;1,583007813;-0,026391993;1993;;;;;;;
1622;1,583984375;-0,024968077;1996;;;;;;;
1623;1,584960938;-0,023525455;1999;;;;;;;
1624;1,5859375;-0,022065538;2002;;;;;;;
1625;1,586914063;-0,020589746;2005;;;;;;;
1626;1,587890625;-0,019099511;2008;;;;;;;
1627;1,588867188;-0,017596273;2011;;;;;;;
1628;1,58984375;-0,016081479;2015;;;;;;;
1629;1,590820313;-0,014556582;2018;;;;;;;
1630;1,591796875;-0,01302304;2021;;;;;;;
1631;1,592773438;-0,011482315;2024;;;;;;;
1632;1,59375;-0,009935869;2027;;;;;;;
1633;1,594726563;-0,008385165;2030;;;;;;;
1634;1,595703125;-0,006831667;2034;;;;;;;
1635;1,596679688;-0,005276834;2037;;;;;;;
1636;1,59765625;-0,003722125;2040;;;;;;;
1637;1,598632813;-0,00216899;2043;;;;;;;
1638;1,599609375;-0,000618877;2046;;;;;;;
1639;1,600585938;0,000926777;2049;;;;;;;
1640;1,6015625;0,002466542;2053;;;;;;;
1641;1,602539063;0,003998998;2056;;;;;;;
1642;1,603515625;0,005522736;2059;;;;;;;
1643;1,604492188;0,007036363;2062;;;;;;;
1644;1,60546875;0,008538495;2065;;;;;;;
1645;1,606445313;0,010027765;2068;;;;;;;
1646;1,607421875;0,011502825;2071;;;;;;;
1647;1,608398438;0,012962341;2074;;;;;;;
1648;1,609375;0,014404998;2077;;;;;;;
1649;1,610351563;0,015829504;2080;;;;;;;
1650;1,611328125;0,017234583;2083;;;;;;;
1651;1,612304688;0,018618986;2086;;;;;;;
1652;1,61328125;0,019981485;2088;;;;;;;
1653;1,614257813;0,021320875;2091;;;;;;;
1654;1,615234375;0,022635979;2094;;;;;;;
1655;1,616210938;0,023925644;2096;;;;;;;
1656;1,6171875;0,025188745;2099;;;;;;;
1657;1,618164063;0,026424186;2102;;;;;;;
1658;1,619140625;0,0276309;2104;;;;;;;
1659;1,620117188;0,028807849;2106;;;;;;;
1660;1,62109375;0,029954026;2109;;;;;;;
1661;1,622070313;0,031068457;2111;;;;;;;
1662;1,623046875;0,0321502;2113;;;;;;;
1663;1,624023438;0,033198346;2115;;;;;;;
1664;1,625;0,03421202;2118;;;;;;;
1665;1,625976563;0,035190382;2120;;;;;;;
1666;1,626953125;0,036132629;2121;;;;;;;
1667;1,627929688;0,03703799;2123;;;;;;;
1668;1,62890625;0,037905735;2125;;;;;;;
1669;1,629882813;0,03873517;2127;;;;;;;
1670;1,630859375;0,039525636;2128;;;;;;;
1671;1,631835938;0,040276517;2130;;;;;;;
1672;1,6328125;0,040987231;2131;;;;;;;
1673;1,633789063;0,041657239;2133;;;;;;;
1674;1,634765625;0,04228604;2134;;;;;;;
1675;1,635742188;0,042873171;2135;;;;;;;
1676;1,63671875;0,043418213;2136;;;;;;;
1677;1,637695313;0,043920784;2137;;;;;;;
1678;1,638671875;0,044380545;2138;;;;;;;
1679;1,639648438;0,044797197;2139;;;;;;;
1680;1,640625;0,045170481;2140;;;;;;;
