N;time;Waveform;scale;;Total period;;1;;Calculated;
1138;1,111328125;0,137471677;2329;;;;;;;
1139;1,112304688;0,226603105;2512;;;;;;;
1140;1,11328125;0,295860184;2653;;;;;;;
1141;1,114257813;0,33836889;2740;;;;;;;
1142;1,115234375;0,349671865;2764;;;;;;;
1143;1,116210938;0,328190364;2720;;;;;;;
1144;1,1171875;0,275420599;2612;;;;;;;
1145;1,118164063;0,195841564;2449;;;;;;;
1146;1,119140625;0,096538514;2245;;;;;;;
1147;1,120117188;-0,013426618;2020;;;;;;;
1148;1,12109375;-0,123842065;1794;;;;;;;
1149;1,122070313;-0,224294867;1588;;;;;;;
1150;1,123046875;-0,305153178;1423;;;;;;;
1151;1,124023438;-0,358489532;1313;;;;;;;
1152;1,125;-0,378856598;1272;;;;;;;
1153;1,125976563;-0,363839635;1302;;;;;;;
1154;1,126953125;-0,314329962;1404;;;;;;;
1155;1,127929688;-0,234489407;1567;;;;;;;
1156;1,12890625;-0,131404601;1778;;;;;;;
1157;1,129882813;-0,014459419;2018;;;;;;;
1158;1,130859375;0,105519024;2264;;;;;;;
1159;1,131835938;0,217263095;2492;;;;;;;
1160;1,1328125;0,310123214;2683;;;;;;;
1161;1,133789063;0,375082771;2816;;;;;;;
1162;1,134765625;0,405632674;2878;;;;;;;
1163;1,135742188;0,398420787;2863;;;;;;;
1164;1,13671875;0,353611712;2772;;;;;;;
1165;1,137695313;0,274918922;2611;;;;;;;
1166;1,138671875;0,169301825;2394;;;;;;;
1167;1,139648438;0,046351953;2142;;;;;;;
1168;1,140625;-0,082577742;1878;;;;;;;
1169;1,141601563;-0,205421482;1627;;;;;;;
1170;1,142578125;-0,310530266;1412;;;;;;;
1171;1,143554688;-0,387776692;1253;;;;;;;
1172;1,14453125;-0,429530191;1168;;;;;;;
1173;1,145507813;-0,431408815;1164;;;;;;;
1174;1,146484375;-0,392733685;1243;;;;;;;
1175;1,147460938;-0,316639426;1399;;;;;;;
1176;1,1484375;-0,209825861;1618;;;;;;;
1177;1,149414063;-0,081970038;1880;;;;;;;
1178;1,150390625;0,055150018;2160;;;;;;;
1179;1,151367188;0,188740523;2434;;;;;;;
1180;1,15234375;0,306186106;2675;;;;;;;
1181;1,153320313;0,39624144;2859;;;;;;;
1182;1,154296875;0,450107717;2969;;;;;;;
1183;1,155273438;0,462290979;2994;;;;;;;
1184;1,15625;0,431158659;2931;;;;;;;
1185;1,157226563;0,359138305;2783;;;;;;;
1186;1,158203125;0,252535589;2565;;;;;;;
1187;1,159179688;0,120984428;2295;;;;;;;
1188;1,16015625;-0,02342304;2000;;;;;;;
1189;1,161132813;-0,167248128;1705;;;;;;;
1190;1,162109375;-0,296956698;1439;;;;;;;
1191;1,163085938;-0,400193159;1228;;;;;;;
1192;1,1640625;-0,46695742;1091;;;;;;;
1193;1,165039063;-0,490572667;1043;;;;;;;
1194;1,166015625;-0,468350398;1088;;;;;;;
1195;1,166992188;-0,401886702;1224;;;;;;;
1196;1,16796875;-0,29695789;1439;;;;;;;
1197;1,168945313;-0,163021048;1714;;;;;;;
1198;1,169921875;-0,012362444;2022;;;;;;;
1199;1,170898438;0,141029604;2336;;;;;;;
1200;1,171875;0,28276398;2627;;;;;;;
1201;1,172851563;0,399397435;2865;;;;;;;
1202;1,173828125;0,479709845;3030;;;;;;;
1203;1,174804688;0,515783064;3104;;;;;;;
1204;1,17578125;0,503779703;3079;;;;;;;
1205;1,176757813;0,444345384;2958;;;;;;;
1206;1,177734375;0,342592806;2749;;;;;;;
1207;1,178710938;0,207664969;2473;;;;;;;
1208;1,1796875;0,051914547;2154;;;;;;;
1209;1,180664063;-0,110226995;1822;;;;;;;
1210;1,181640625;-0,263587047;1508;;;;;;;
1211;1,182617188;-0,393672194;1241;;;;;;;
1212;1,18359375;-0,488038271;1048;;;;;;;
1213;1,184570313;-0,53748057;947;;;;;;;
1214;1,185546875;-0,536930394;948;;;;;;;
1215;1,186523438;-0,485970743;1052;;;;;;;
1216;1,1875;-0,388919004;1251;;;;;;;
1217;1,188476563;-0,254464837;1526;;;;;;;
1218;1,189453125;-0,094893244;1853;;;;;;;
1219;1,190429688;0,075037809;2201;;;;;;;
1220;1,19140625;0,239462702;2538;;;;;;;
1221;1,192382813;0,382890034;2832;;;;;;;
1222;1,193359375;0,491662613;3054;;;;;;;
1223;1,194335938;0,555257911;3185;;;;;;;
1224;1,1953125;0,567305162;3209;;;;;;;
1225;1,196289063;0,526220859;3125;;;;;;;
1226;1,197265625;0,435399493;2939;;;;;;;
1227;1,198242188;0,302937724;2668;;;;;;;
1228;1,19921875;0,140913896;2336;;;;;;;
1229;1,200195313;-0,035713119;1974;;;;;;;
1230;1,201171875;-0,21048537;1616;;;;;;;
1231;1,202148438;-0,36697996;1296;;;;;;;
1232;1,203125;-0,490352811;1043;;;;;;;
1233;1,204101563;-0,568746881;883;;;;;;;
1234;1,205078125;-0,594431229;830;;;;;;;
1235;1,206054688;-0,564561551;891;;;;;;;
1236;1,20703125;-0,481487519;1061;;;;;;;
1237;1,208007813;-0,352574325;1325;;;;;;;
1238;1,208984375;-0,189551282;1659;;;;;;;
1239;1,209960938;-0,007444921;2032;;;;;;;
1240;1,2109375;0,176806381;2410;;;;;;;
1241;1,211914063;0,345928503;2756;;;;;;;
1242;1,212890625;0,483931689;3039;;;;;;;
1243;1,213867188;0,577622668;3230;;;;;;;
1244;1,21484375;0,617865749;3313;;;;;;;
1245;1,215820313;0,60047237;3277;;;;;;;
1246;1,216796875;0,52663259;3126;;;;;;;
1247;1,217773438;0,402844462;2873;;;;;;;
1248;1,21875;0,240344081;2540;;;;;;;
1249;1,219726563;0,054086132;2158;;;;;;;
1250;1,220703125;-0,138632629;1764;;;;;;;
1251;1,221679688;-0,319780209;1393;;;;;;;
1252;1,22265625;-0,472277229;1080;;;;;;;
1253;1,223632813;-0,581607717;856;;;;;;;
1254;1,224609375;-0,637200898;743;;;;;;;
1255;1,225585938;-0,633452438;750;;;;;;;
1256;1,2265625;-0,570286549;880;;;;;;;
1257;1,227539063;-0,453202834;1119;;;;;;;
1258;1,228515625;-0,292799769;1448;;;;;;;
1259;1,229492188;-0,103815893;1835;;;;;;;
1260;1,23046875;0,096224616;2245;;;;;;;
1261;1,231445313;0,288637499;2639;;;;;;;
1262;1,232421875;0,455324255;2980;;;;;;;
1263;1,233398438;0,580475076;3236;;;;;;;
1264;1,234375;0,652068586;3383;;;;;;;
1265;1,235351563;0,663026107;3405;;;;;;;
1266;1,236328125;0,61190964;3301;;;;;;;
1267;1,237304688;0,503094938;3078;;;;;;;
1268;1,23828125;0,346399852;2757;;;;;;;
1269;1,239257813;0,15619923;2367;;;;;;;
1270;1,240234375;-0,049893902;1945;;;;;;;
1271;1,241210938;-0,252659884;1530;;;;;;;
1272;1,2421875;-0,433065492;1161;;;;;;;
1273;1,243164063;-0,574051204;872;;;;;;;
1274;1,244140625;-0,662144754;691;;;;;;;
1275;1,245117188;-0,688748337;637;;;;;;;
1276;1,24609375;-0,650976493;714;;;;;;;
1277;1,247070313;-0,551963115;917;;;;;;;
1278;1,248046875;-0,400605419;1227;;;;;;;
1279;1,249023438;-0,210765343;1616;;;;;;;
1280;1,25;1,16626E-14;2048;;;;;;;
1281;1,250976563;0,212062567;2482;;;;;;;
1282;1,251953125;0,405552001;2878;;;;;;;
1283;1,252929688;0,562218201;3199;;;;;;;
1284;1,25390625;0,66715319;3414;;;;;;;
1285;1,254882813;0,710209769;3502;;;;;;;
1286;1,255859375;0,686981973;3454;;;;;;;
1287;1,256835938;0,599252636;3275;;;;;;;
1288;1,2578125;0,454862911;2979;;;;;;;
1289;1,258789063;0,267012547;2594;;;;;;;
1290;1,259765625;0,053053273;2156;;;;;;;
1291;1,260742188;-0,167114427;1705;;;;;;;
1292;1,26171875;-0,372892976;1284;;;;;;;
1293;1,262695313;-0,544915438;932;;;;;;;
1294;1,263671875;-0,666868846;682;;;;;;;
1295;1,264648438;-0,727041409;559;;;;;;;
1296;1,265625;-0,719446818;574;;;;;;;
1297;1,266601563;-0,644417776;728;;;;;;;
1298;1,267578125;-0,508610076;1006;;;;;;;
1299;1,268554688;-0,324413553;1383;;;;;;;
1300;1,26953125;-0,108821927;1825;;;;;;;
1301;1,270507813;0,118135411;2289;;;;;;;
1302;1,271484375;0,335254905;2734;;;;;;;
1303;1,272460938;0,522140558;3117;;;;;;;
1304;1,2734375;0,661120597;3401;;;;;;;
1305;1,274414063;0,738918893;3561;;;;;;;
1306;1,275390625;0,747923011;3579;;;;;;;
1307;1,276367188;0,686927809;3454;;;;;;;
1308;1,27734375;0,561282031;3197;;;;;;;
1309;1,278320313;0,382421049;2831;;;;;;;
1310;1,279296875;0,16682638;2389;;;;;;;
1311;1,280273438;-0,065493371;1913;;;;;;;
1312;1,28125;-0,292860111;1448;;;;;;;
1313;1,282226563;-0,493949862;1036;;;;;;;
1314;1,283203125;-0,64979342;717;;;;;;;
1315;1,284179688;-0,74556627;521;;;;;;;
1316;1,28515625;-0,771998828;466;;;;;;;
1317;1,286132813;-0,726272847;560;;;;;;;
1318;1,287109375;-0,612317367;793;;;;;;;
1319;1,288085938;-0,440473505;1145;;;;;;;
1320;1,2890625;-0,226556439;1584;;;;;;;
1321;1,290039063;0,009600367;2067;;;;;;;
1322;1,291015625;0,245984676;2551;;;;;;;
1323;1,291992188;0,460458042;2991;;;;;;;
1324;1,29296875;0,632829974;3344;;;;;;;
1325;1,293945313;0,74675928;3577;;;;;;;
1326;1,294921875;0,791303499;3668;;;;;;;
1327;1,295898438;0,761969472;3608;;;;;;;
1328;1,296875;0,661164228;3402;;;;;;;
1329;1,297851563;0,498001151;3067;;;;;;;
1330;1,298828125;0,287476625;2636;;;;;;;
1331;1,299804688;0,049091519;2148;;;;;;;
1332;1,30078125;-0,194955785;1648;;;;;;;
1333;1,301757813;-0,421837295;1184;;;;;;;
1334;1,302734375;-0,610231555;798;;;;;;;
1335;1,303710938;-0,742328062;527;;;;;;;
1336;1,3046875;-0,80551144;398;;;;;;;
1337;1,305664063;-0,793566092;422;;;;;;;
1338;1,306640625;-0,70728631;599;;;;;;;
1339;1,307617188;-0,554432058;912;;;;;;;
1340;1,30859375;-0,349031783;1333;;;;;;;
1341;1,309570313;-0,110094805;1822;;;;;;;
1342;1,310546875;0,140148503;2335;;;;;;;
1343;1,311523438;0,378315797;2822;;;;;;;
1344;1,3125;0,582058423;3240;;;;;;;
1345;1,313476563;0,7321593;3547;;;;;;;
1346;1,314453125;0,814346008;3715;;;;;;;
1347;1,315429688;0,820647974;3728;;;;;;;
1348;1,31640625;0,750168697;3584;;;;;;;
1349;1,317382813;0,609198258;3295;;;;;;;
1350;1,318359375;0,410652918;2889;;;;;;;
1351;1,319335938;0,172891639;2402;;;;;;;
1352;1,3203125;-0,081982029;1880;;;;;;;
1353;1,321289063;-0,330175585;1371;;;;;;;
1354;1,322265625;-0,548429485;924;;;;;;;
1355;1,323242188;-0,716197746;581;;;;;;;
1356;1,32421875;-0,817582733;373;;;;;;;
1357;1,325195313;-0,842841875;321;;;;;;;
1358;1,326171875;-0,789323485;431;;;;;;;
1359;1,327148438;-0,661741831;692;;;;;;;
1360;1,328125;-0,471763199;1081;;;;;;;
1361;1,329101563;-0,236939151;1562;;;;;;;
1362;1,330078125;0,020915465;2090;;;;;;;
1363;1,331054688;0,277749835;2616;;;;;;;
1364;1,33203125;0,509521349;3091;;;;;;;
1365;1,333007813;0,694447129;3470;;;;;;;
1366;1,333984375;0,815051996;3717;;;;;;;
1367;1,334960938;0,859820251;3808;;;;;;;
1368;1,3359375;0,824295124;3736;;;;;;;
1369;1,336914063;0,711520905;3505;;;;;;;
1370;1,337890625;0,531784056;3137;;;;;;;
1371;1,338867188;0,301675104;2665;;;;;;;
1372;1,33984375;0,042556855;2135;;;;;;;
1373;1,340820313;-0,221419598;1594;;;;;;;
1374;1,341796875;-0,465566755;1094;;;;;;;
1375;1,342773438;-0,666970428;682;;;;;;;
1376;1,34375;-0,806641115;395;;;;;;;
1377;1,344726563;-0,871304975;263;;;;;;;
1378;1,345703125;-0,854665429;297;;;;;;;
1379;1,346679688;-0,758015488;495;;;;;;;
1380;1,34765625;-0,590141312;839;;;;;;;
1381;1,348632813;-0,366523756;1297;;;;;;;
1382;1,349609375;-0,107910425;1826;;;;;;;
1383;1,350585938;0,161609999;2378;;;;;;;
1384;1,3515625;0,416852391;2901;;;;;;;
1385;1,352539063;0,633889504;3346;;;;;;;
1386;1,353515625;0,792295839;3670;;;;;;;
1387;1,354492188;0,877070533;3844;;;;;;;
1388;1,35546875;0,880058195;3850;;;;;;;
1389;1,356445313;0,800733088;3687;;;;;;;
1390;1,357421875;0,64627128;3371;;;;;;;
1391;1,358398438;0,430901881;2930;;;;;;;
1392;1,359375;0,174595967;2405;;;;;;;
1393;1,360351563;-0,098785969;1845;;;;;;;
1394;1,361328125;-0,363716134;1303;;;;;;;
1395;1,362304688;-0,595384107;828;;;;;;;
1396;1,36328125;-0,772021196;466;;;;;;;
1397;1,364257813;-0,87694666;252;;;;;;;
1398;1,365234375;-0,900143368;204;;;;;;;
1399;1,366210938;-0,839214036;329;;;;;;;
1400;1,3671875;-0,699626761;615;;;;;;;
1401;1,368164063;-0,49422489;1035;;;;;;;
1402;1,369140625;-0,2420451;1552;;;;;;;
1403;1,370117188;0,033447525;2116;;;;;;;
1404;1,37109375;0,306543729;2675;;;;;;;
1405;1,372070313;0,551690249;3177;;;;;;;
1406;1,373046875;0,745881725;3575;;;;;;;
1407;1,374023438;0,870820393;3831;;;;;;;
1408;1,375;0,914640737;3921;;;;;;;
1409;1,375976563;0,873036479;3835;;;;;;;
1410;1,376953125;0,749682873;3583;;;;;;;
1411;1,377929688;0,555912966;3186;;;;;;;
1412;1,37890625;0,309676235;2682;;;;;;;
1413;1,379882813;0,033875325;2117;;;;;;;
1414;1,380859375;-0,245764949;1544;;;;;;;
1415;1,381835938;-0,503097979;1017;;;;;;;
1416;1,3828125;-0,714001055;585;;;;;;;
1417;1,383789063;-0,858637507;289;;;;;;;
1418;1,384765625;-0,923323094;157;;;;;;;
1419;1,385742188;-0,901820971;201;;;;;;;
1420;1,38671875;-0,795942663;417;;;;;;;
1421;1,387695313;-0,615397174;787;;;;;;;
1422;1,388671875;-0,376900613;1276;;;;;;;
1423;1,389648438;-0,102628009;1837;;;;;;;
1424;1,390625;0,181849274;2420;;;;;;;
1425;1,391601563;0,449948565;2969;;;;;;;
1426;1,392578125;0,676560861;3433;;;;;;;
1427;1,393554688;0,840403325;3769;;;;;;;
1428;1,39453125;0,926018828;3944;;;;;;;
1429;1,395507813;0,92523462;3942;;;;;;;
1430;1,396484375;0,837942413;3764;;;;;;;
1431;1,397460938;0,672125452;3424;;;;;;;
1432;1,3984375;0,443128441;2955;;;;;;;
1433;1,399414063;0,172237096;2400;;;;;;;
1434;1,400390625;-0,115301145;1811;;;;;;;
1435;1,401367188;-0,392631137;1243;;;;;;;
1436;1,40234375;-0,633799196;749;;;;;;;
1437;1,403320313;-0,816182901;376;;;;;;;
1438;1,404296875;-0,92261394;158;;;;;;;
1439;1,405273438;-0,942994742;116;;;;;;;
1440;1,40625;-0,875256614;255;;;;;;;
1441;1,407226563;-0,725568443;562;;;;;;;
1442;1,408203125;-0,507775036;1008;;;;;;;
1443;1,409179688;-0,242116208;1552;;;;;;;
1444;1,41015625;0,046654831;2143;;;;;;;
1445;1,411132813;0,331578797;2727;;;;;;;
1446;1,412109375;0,586008207;3248;;;;;;;
1447;1,413085938;0,786100553;3657;;;;;;;
1448;1,4140625;0,91305343;3917;;;;;;;
1449;1,415039063;0,95487199;4003;;;;;;;
1450;1,416015625;0,907502536;3906;;;;;;;
1451;1,416992188;0,775225087;3635;;;;;;;
1452;1,41796875;0,570266939;3215;;;;;;;
1453;1,418945313;0,311672081;2686;;;;;;;
1454;1,419921875;0,023531035;2096;;;;;;;
1455;1,420898438;-0,26726427;1500;;;;;;;
1456;1,421875;-0,533531284;955;;;;;;;
1457;1,422851563;-0,750338771;511;;;;;;;
1458;1,423828125;-0,897342073;210;;;;;;;
1459;1,424804688;-0,960692908;80;;;;;;;
1460;1,42578125;-0,93434434;134;;;;;;;
1461;1,426757813;-0,820627917;367;;;;;;;
1462;1,427734375;-0,630047904;757;;;;;;;
1463;1,428710938;-0,380310703;1269;;;;;;;
1464;1,4296875;-0,094679177;1854;;;;;;;
1465;1,430664063;0,200195106;2457;;;;;;;
1466;1,431640625;0,476759651;3024;;;;;;;
1467;1,432617188;0,709136498;3500;;;;;;;
1468;1,43359375;0,875544544;3841;;;;;;;
1469;1,434570313;0,960341904;4014;;;;;;;
1470;1,435546875;0,955496707;4004;;;;;;;
1471;1,436523438;0,861348014;3812;;;;;;;
1472;1,4375;0,686584723;3454;;;;;;;
1473;1,438476563;0,447443478;2964;;;;;;;
1474;1,439453125;0,166199614;2388;;;;;;;
1475;1,440429688;-0,130908527;1779;;;;;;;
1476;1,44140625;-0,416128441;1195;;;;;;;
1477;1,442382813;-0,662786808;690;;;;;;;
1478;1,443359375;-0,847784914;311;;;;;;;
1479;1,444335938;-0,953762599;94;;;;;;;
1480;1,4453125;-0,970727929;59;;;;;;;
1481;1,446289063;-0,896999544;210;;;;;;;
1482;1,447265625;-0,739372804;533;;;;;;;
1483;1,448242188;-0,512493331;998;;;;;;;
1484;1,44921875;-0,237495729;1561;;;;;;;
1485;1,450195313;0,059965934;2170;;;;;;;
1486;1,451171875;0,352112304;2769;;;;;;;
1487;1,452148438;0,611634009;3300;;;;;;;
1488;1,453125;0,814245507;3715;;;;;;;
1489;1,454101563;0,940958556;3975;;;;;;;
1490;1,455078125;0,979862423;4054;;;;;;;
1491;1,456054688;0,927243852;3946;;;;;;;
1492;1,45703125;0,787941455;3661;;;;;;;
1493;1,458007813;0,5749007;3225;;;;;;;
1494;1,458984375;0,307970429;2678;;;;;;;
1495;1,459960938;0,012052839;2072;;;;;;;
1496;1,4609375;-0,285220585;1463;;;;;;;
1497;1,461914063;-0,556070192;909;;;;;;;
1498;1,462890625;-0,775165141;460;;;;;;;
1499;1,463867188;-0,921993361;159;;;;;;;
1500;1,46484375;-0,982782668;35;;;;;;;
1501;1,465820313;-0,95179305;98;;;;;;;
1502;1,466796875;-0,831858809;344;;;;;;;
1503;1,467773438;-0,634129348;749;;;;;;;
1504;1,46875;-0,3770323;1275;;;;;;;
1505;1,469726563;-0,084555478;1874;;;;;;;
1506;1,470703125;0,215992137;2490;;;;;;;
1507;1,471679688;0,496531271;3064;;;;;;;
1508;1,47265625;0,730836762;3544;;;;;;;
1509;1,473632813;0,896990073;3885;;;;;;;
1510;1,474609375;0,979430509;4053;;;;;;;
1511;1,475585938;0,970413074;4035;;;;;;;
1512;1,4765625;0,870736344;3831;;;;;;;
1513;1,477539063;0,689671926;3460;;;;;;;
1514;1,478515625;0,444101719;2957;;;;;;;
1515;1,479492188;0,156943273;2369;;;;;;;
1516;1,48046875;-0,144989801;1751;;;;;;;
1517;1,481445313;-0,433492556;1160;;;;;;;
1518;1,482421875;-0,681604502;652;;;;;;;
1519;1,483398438;-0,866130042;274;;;;;;;
1520;1,484375;-0,969807843;61;;;;;;;
1521;1,485351563;-0,982926167;34;;;;;;;
1522;1,486328125;-0,904232939;196;;;;;;;
1523;1,487304688;-0,741055244;530;;;;;;;
1524;1,48828125;-0,508616836;1006;;;;;;;
1525;1,489257813;-0,228617279;1579;;;;;;;
1526;1,490234375;0,072794646;2197;;;;;;;
1527;1,491210938;0,3674639;2800;;;;;;;
1528;1,4921875;0,627860195;3333;;;;;;;
1529;1,493164063;0,829651101;3747;;;;;;;
1530;1,494140625;0,953976657;4001;;;;;;;
1531;1,495117188;0,989212764;4073;;;;;;;
1532;1,49609375;0,932058437;3956;;;;;;;
1533;1,497070313;0,787845165;3661;;;;;;;
1534;1,498046875;0,570039378;3215;;;;;;;
1535;1,499023438;0,298984483;2660;;;;;;;
1536;1,5;2,52278E-14;2048;;;;;;;
1537;1,500976563;-0,298984483;1435;;;;;;;
1538;1,501953125;-0,570039378;880;;;;;;;
1539;1,502929688;-0,787845165;434;;;;;;;
1540;1,50390625;-0,932058437;139;;;;;;;
1541;1,504882813;-0,989212764;22;;;;;;;
1542;1,505859375;-0,953976657;94;;;;;;;
1543;1,506835938;-0,829651101;348;;;;;;;
1544;1,5078125;-0,627860195;762;;;;;;;
1545;1,508789063;-0,3674639;1295;;;;;;;
1546;1,509765625;-0,072794646;1898;;;;;;;
1547;1,510742188;0,228617279;2516;;;;;;;
1548;1,51171875;0,508616836;3089;;;;;;;
1549;1,512695313;0,741055244;3565;;;;;;;
1550;1,513671875;0,904232939;3899;;;;;;;
1551;1,514648438;0,982926167;4061;;;;;;;
1552;1,515625;0,969807843;4034;;;;;;;
1553;1,516601563;0,866130042;3821;;;;;;;
1554;1,517578125;0,681604502;3443;;;;;;;
1555;1,518554688;0,433492556;2935;;;;;;;
1556;1,51953125;0,144989801;2344;;;;;;;
1557;1,520507813;-0,156943273;1726;;;;;;;
1558;1,521484375;-0,444101719;1138;;;;;;;
1559;1,522460938;-0,689671926;635;;;;;;;
1560;1,5234375;-0,870736344;264;;;;;;;
1561;1,524414063;-0,970413074;60;;;;;;;
1562;1,525390625;-0,979430509;42;;;;;;;
1563;1,526367188;-0,896990073;210;;;;;;;
1564;1,52734375;-0,730836762;551;;;;;;;
1565;1,528320313;-0,496531271;1031;;;;;;;
1566;1,529296875;-0,215992137;1605;;;;;;;
1567;1,530273438;0,084555478;2221;;;;;;;
1568;1,53125;0,3770323;2820;;;;;;;
1569;1,532226563;0,634129348;3346;;;;;;;
1570;1,533203125;0,831858809;3751;;;;;;;
1571;1,534179688;0,95179305;3997;;;;;;;
1572;1,53515625;0,982782668;4060;;;;;;;
1573;1,536132813;0,921993361;3936;;;;;;;
1574;1,537109375;0,775165141;3635;;;;;;;
1575;1,538085938;0,556070192;3186;;;;;;;
1576;1,5390625;0,285220585;2632;;;;;;;
1577;1,540039063;-0,012052839;2023;;;;;;;
1578;1,541015625;-0,307970429;1417;;;;;;;
1579;1,541992188;-0,5749007;870;;;;;;;
1580;1,54296875;-0,787941455;434;;;;;;;
1581;1,543945313;-0,927243852;149;;;;;;;
1582;1,544921875;-0,979862423;41;;;;;;;
1583;1,545898438;-0,940958556;120;;;;;;;
1584;1,546875;-0,814245507;380;;;;;;;
1585;1,547851563;-0,611634009;795;;;;;;;
1586;1,548828125;-0,352112304;1326;;;;;;;
1587;1,549804688;-0,059965934;1925;;;;;;;
1588;1,55078125;0,237495729;2534;;;;;;;
1589;1,551757813;0,512493331;3097;;;;;;;
1590;1,552734375;0,739372804;3562;;;;;;;
1591;1,553710938;0,896999544;3885;;;;;;;
1592;1,5546875;0,970727929;4036;;;;;;;
1593;1,555664063;0,953762599;4001;;;;;;;
1594;1,556640625;0,847784914;3784;;;;;;;
1595;1,557617188;0,662786808;3405;;;;;;;
1596;1,55859375;0,416128441;2900;;;;;;;
1597;1,559570313;0,130908527;2316;;;;;;;
1598;1,560546875;-0,166199614;1707;;;;;;;
1599;1,561523438;-0,447443478;1131;;;;;;;
1600;1,5625;-0,686584723;641;;;;;;;
1601;1,563476563;-0,861348014;283;;;;;;;
1602;1,564453125;-0,955496707;91;;;;;;;
1603;1,565429688;-0,960341904;81;;;;;;;
1604;1,56640625;-0,875544544;254;;;;;;;
1605;1,567382813;-0,709136498;595;;;;;;;
1606;1,568359375;-0,476759651;1071;;;;;;;
1607;1,569335938;-0,200195106;1638;;;;;;;
1608;1,5703125;0,094679177;2241;;;;;;;
1609;1,571289063;0,380310703;2826;;;;;;;
1610;1,572265625;0,630047904;3338;;;;;;;
1611;1,573242188;0,820627917;3728;;;;;;;
1612;1,57421875;0,93434434;3961;;;;;;;
1613;1,575195313;0,960692908;4015;;;;;;;
1614;1,576171875;0,897342073;3885;;;;;;;
1615;1,577148438;0,750338771;3584;;;;;;;
1616;1,578125;0,533531284;3140;;;;;;;
1617;1,579101563;0,26726427;2595;;;;;;;
1618;1,580078125;-0,023531035;1999;;;;;;;
1619;1,581054688;-0,311672081;1409;;;;;;;
1620;1,58203125;-0,570266939;880;;;;;;;
1621;1,583007813;-0,775225087;460;;;;;;;
1622;1,583984375;-0,907502536;189;;;;;;;
1623;1,584960938;-0,95487199;92;;;;;;;
1624;1,5859375;-0,91305343;178;;;;;;;
1625;1,586914063;-0,786100553;438;;;;;;;
1626;1,587890625;-0,586008207;847;;;;;;;
1627;1,588867188;-0,331578797;1368;;;;;;;
1628;1,58984375;-0,046654831;1952;;;;;;;
1629;1,590820313;0,242116208;2543;;;;;;;
1630;1,591796875;0,507775036;3087;;;;;;;
1631;1,592773438;0,725568443;3533;;;;;;;
1632;1,59375;0,875256614;3840;;;;;;;
1633;1,594726563;0,942994742;3979;;;;;;;
1634;1,595703125;0,92261394;3937;;;;;;;
1635;1,596679688;0,816182901;3719;;;;;;;
1636;1,59765625;0,633799196;3346;;;;;;;
1637;1,598632813;0,392631137;2852;;;;;;;
1638;1,599609375;0,115301145;2284;;;;;;;
1639;1,600585938;-0,172237096;1695;;;;;;;
1640;1,6015625;-0,443128441;1140;;;;;;;
1641;1,602539063;-0,672125452;671;;;;;;;
1642;1,603515625;-0,837942413;331;;;;;;;
1643;1,604492188;-0,92523462;153;;;;;;;
1644;1,60546875;-0,926018828;151;;;;;;;
1645;1,606445313;-0,840403325;326;;;;;;;
1646;1,607421875;-0,676560861;662;;;;;;;
1647;1,608398438;-0,449948565;1126;;;;;;;
1648;1,609375;-0,181849274;1675;;;;;;;
1649;1,610351563;0,102628009;2258;;;;;;;
1650;1,611328125;0,376900613;2819;;;;;;;
1651;1,612304688;0,615397174;3308;;;;;;;
1652;1,61328125;0,795942663;3678;;;;;;;
1653;1,614257813;0,901820971;3894;;;;;;;
1654;1,615234375;0,923323094;3938;;;;;;;
1655;1,616210938;0,858637507;3806;;;;;;;
1656;1,6171875;0,714001055;3510;;;;;;;
1657;1,618164063;0,503097979;3078;;;;;;;
1658;1,619140625;0,245764949;2551;;;;;;;
1659;1,620117188;-0,033875325;1978;;;;;;;
1660;1,62109375;-0,309676235;1413;;;;;;;
1661;1,622070313;-0,555912966;909;;;;;;;
1662;1,623046875;-0,749682873;512;;;;;;;
1663;1,624023438;-0,873036479;260;;;;;;;
1664;1,625;-0,914640737;174;;;;;;;
1665;1,625976563;-0,870820393;264;;;;;;;
1666;1,626953125;-0,745881725;520;;;;;;;
1667;1,627929688;-0,551690249;918;;;;;;;
1668;1,62890625;-0,306543729;1420;;;;;;;
1669;1,629882813;-0,033447525;1979;;;;;;;
1670;1,630859375;0,2420451;2543;;;;;;;
1671;1,631835938;0,49422489;3060;;;;;;;
1672;1,6328125;0,699626761;3480;;;;;;;
1673;1,633789063;0,839214036;3766;;;;;;;
1674;1,634765625;0,900143368;3891;;;;;;;
1675;1,635742188;0,87694666;3843;;;;;;;
1676;1,63671875;0,772021196;3629;;;;;;;
1677;1,637695313;0,595384107;3267;;;;;;;
1678;1,638671875;0,363716134;2792;;;;;;;
1679;1,639648438;0,098785969;2250;;;;;;;
1680;1,640625;-0,174595967;1690;;;;;;;
1681;1,641601563;-0,430901881;1165;;;;;;;
1682;1,642578125;-0,64627128;724;;;;;;;
1683;1,643554688;-0,800733088;408;;;;;;;
1684;1,64453125;-0,880058195;245;;;;;;;
1685;1,645507813;-0,877070533;251;;;;;;;
1686;1,646484375;-0,792295839;425;;;;;;;
1687;1,647460938;-0,633889504;749;;;;;;;
1688;1,6484375;-0,416852391;1194;;;;;;;
1689;1,649414063;-0,161609999;1717;;;;;;;
1690;1,650390625;0,107910425;2269;;;;;;;
1691;1,651367188;0,366523756;2798;;;;;;;
